,ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,begin_month,dep_value,target,ChldNo_0,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_low,gp_inc_medium,Age,gp_Age_high,gp_Age_highest,gp_Age_low,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_lowest,gp_worktm_medium,famsizegp_1,famsizegp_2,famsizegp_3more,inctp_Commercial associate,inctp_State servant,inctp_Working,occyp_Laborwk,occyp_Other,occyp_hightecwk,occyp_officewk,houtp_Co-op apartment,houtp_House / apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,edutp_Secondary / secondary special,famtp_Civil marriage,famtp_Married,famtp_Separated,famtp_Single / not married,famtp_Widow
10,5008820.0,1.0,1.0,1.0,13.5,-17778.0,-1194.0,1.0,0,0,0,2,-16.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
11,5008821.0,1.0,1.0,1.0,13.5,-17778.0,-1194.0,1.0,0,0,0,2,-8.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
12,5008822.0,1.0,1.0,1.0,13.5,-17778.0,-1194.0,1.0,0,0,0,2,-22.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
13,5008823.0,1.0,1.0,1.0,13.5,-17778.0,-1194.0,1.0,0,0,0,2,-7.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
14,5008824.0,1.0,1.0,1.0,13.5,-17778.0,-1194.0,1.0,0,0,0,2,-3.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
15,5008825.0,0.0,1.0,0.0,13.05,-10669.0,-1103.0,1.0,0,0,0,2,-25.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
16,5008826.0,0.0,1.0,0.0,13.05,-10669.0,-1103.0,1.0,0,0,0,2,-30.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
17,5008830.0,0.0,0.0,1.0,15.75,-10031.0,-1469.0,1.0,0,1,0,2,-31.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
18,5008831.0,0.0,0.0,1.0,15.75,-10031.0,-1469.0,1.0,0,1,0,2,-19.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
19,5008832.0,0.0,0.0,1.0,15.75,-10031.0,-1469.0,1.0,0,1,0,2,-34.0,No,0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
20,5008834.0,0.0,0.0,1.0,11.25,-10968.0,-1620.0,1.0,0,0,0,2,-44.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21,5008835.0,0.0,0.0,1.0,11.25,-10968.0,-1620.0,1.0,0,0,0,2,-44.0,No,0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22,5008836.0,1.0,1.0,1.0,27.0,-12689.0,-1163.0,1.0,0,0,0,5,-24.0,No,0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
23,5008837.0,1.0,1.0,1.0,27.0,-12689.0,-1163.0,1.0,0,0,0,5,-18.0,No,0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24,5008838.0,1.0,0.0,1.0,40.5,-11842.0,-2016.0,1.0,0,0,0,3,-39.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
25,5008839.0,1.0,0.0,1.0,40.5,-11842.0,-2016.0,1.0,0,0,0,3,-13.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
26,5008840.0,1.0,0.0,1.0,40.5,-11842.0,-2016.0,1.0,0,0,0,3,-55.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
27,5008841.0,1.0,0.0,1.0,40.5,-11842.0,-2016.0,1.0,0,0,0,3,-4.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28,5008842.0,1.0,0.0,1.0,40.5,-11842.0,-2016.0,1.0,0,0,0,3,-8.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29,5008843.0,1.0,0.0,1.0,40.5,-11842.0,-2016.0,1.0,0,0,0,3,-29.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30,5008844.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,-43.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
31,5008846.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
32,5008847.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,-46.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
33,5008849.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,-51.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34,5008850.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,-25.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
35,5008851.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,-11.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
36,5008852.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,0.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
37,5008853.0,1.0,1.0,1.0,11.25,-20502.0,-4450.0,1.0,0,1,0,2,-39.0,No,0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
38,5008854.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-39.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
39,5008855.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-28.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
40,5008856.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-3.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
41,5008857.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-27.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
42,5008858.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-10.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
43,5008859.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-4.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
44,5008860.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-3.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45,5008861.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-3.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
46,5008862.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-2.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
47,5008863.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-2.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
48,5008864.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-2.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
49,5008865.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-8.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
50,5008866.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-19.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
51,5008867.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-25.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
52,5112846.0,0.0,1.0,1.0,13.5,-15761.0,-3173.0,1.0,0,0,0,4,-18.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
53,5008868.0,0.0,0.0,1.0,21.15,-16212.0,-7099.0,1.0,0,0,0,3,-24.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,19.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
54,5008870.0,0.0,0.0,1.0,21.15,-16212.0,-7099.0,1.0,0,0,0,3,-20.0,No,0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,19.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
55,5008872.0,1.0,1.0,1.0,36.0,-16670.0,-5364.0,1.0,0,1,0,2,-10.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,14.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
56,5008873.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-21.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
57,5008874.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-45.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
58,5008875.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-39.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
59,5008876.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-43.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
60,5008877.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-7.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
61,5008878.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-43.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
62,5008879.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-21.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
63,5008880.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-10.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
64,5008881.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-19.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
65,5008882.0,0.0,0.0,1.0,12.6,-12411.0,-1773.0,1.0,0,0,1,4,-45.0,No,0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
66,5008888.0,0.0,0.0,1.0,24.75,-17016.0,-1347.0,1.0,0,0,0,1,-11.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
67,5008889.0,0.0,0.0,1.0,24.75,-17016.0,-1347.0,1.0,0,0,0,1,-4.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
68,5008890.0,0.0,0.0,1.0,24.75,-17016.0,-1347.0,1.0,0,0,0,1,-48.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
69,5112847.0,0.0,0.0,1.0,24.75,-17016.0,-1347.0,1.0,0,0,0,1,-25.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
70,5008891.0,0.0,0.0,1.0,29.7,-15519.0,-3234.0,1.0,0,0,0,1,-7.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
71,5008892.0,0.0,0.0,1.0,29.7,-15519.0,-3234.0,1.0,0,0,0,1,-37.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
72,5008893.0,0.0,0.0,1.0,29.7,-15519.0,-3234.0,1.0,0,0,0,1,-36.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
73,5008894.0,0.0,0.0,1.0,29.7,-15519.0,-3234.0,1.0,0,0,0,1,-36.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
74,5008895.0,0.0,0.0,1.0,29.7,-15519.0,-3234.0,1.0,0,0,0,1,-34.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
75,5008896.0,0.0,0.0,1.0,29.7,-15519.0,-3234.0,1.0,0,0,0,1,-34.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
76,5008897.0,0.0,0.0,1.0,29.7,-15519.0,-3234.0,1.0,0,0,0,1,-32.0,No,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
